16,2,0.9
16,3,0.4
16,4,0.9
16,5,0.6
16,6,0.2
16,7,0.6
16,8,0.7350000000000001
16,9,0.365
16,10,0.225
16,11,0.4
16,15,0.345
16,17,0.345
16,18,0.8
16,19,0.55
16,20,0.2
16,21,0.55
16,23,0.2
16,24,0.17
16,25,0.185
17,1,0.77
17,2,0.195
17,3,0.685
17,4,0.395
17,5,0.515
17,6,0.685
17,7,0.685
17,8,0.62
17,9,0.77
17,10,0.7849999999999999
17,11,0.855
17,12,0.515
17,13,0.46499999999999997
17,14,0.46499999999999997
17,15,0.57
17,16,0.345
17,18,0.17
17,19,0.77
17,20,0.685
17,21,0.77
17,22,0.405
17,23,0.685
17,24,0.86
17,25,0.77
18,1,0.365
18,2,0.9
18,3,0.2
18,4,0.675
18,5,0.6
18,7,0.4
18,8,0.55
18,9,0.185
18,11,0.2
18,15,0.345
18,16,0.8
18,17,0.17
18,19,0.365
18,21,0.365
19,1,0.83
19,2,0.41500000000000004
19,3,0.365
19,4,0.625
19,5,0.7350000000000001
19,6,0.365
19,7,0.55
19,8,0.83
19,9,0.5
19,10,0.625
19,11,0.55
19,12,0.55
19,13,0.5
19,14,0.5
19,15,0.77
19,16,0.55
19,17,0.77
19,18,0.365
19,20,0.365
19,21,0.67
19,22,0.44
19,23,0.365
19,24,0.62
19,25,0.67
20,1,0.55
20,3,0.8
20,4,0.225
20,5,0.2
20,6,1.0
20,7,0.6
20,8,0.365
20,9,0.915
20,10,0.675
20,11,0.8
20,12,0.2
20,13,0.185
20,14,0.185
20,15,0.17
20,16,0.2
20,17,0.685
20,19,0.365
20,21,0.7350000000000001
20,22,0.16
20,23,1.0
20,24,0.855
20,25,0.55
21,1,0.83
21,2,0.41500000000000004
21,3,0.7350000000000001
21,4,0.625
21,5,0.55
21,6,0.7350000000000001
21,7,0.915
21,8,0.67
21,9,0.83
21,10,0.625
21,11,0.915
21,12,0.185
21,13,0.17
21,14,0.17
21,15,0.46499999999999997
21,16,0.55
21,17,0.77
21,18,0.365
21,19,0.67
21,20,0.7350000000000001
21,22,0.14500000000000002
21,23,0.7350000000000001
21,24,0.62
21,25,0.5
22,1,0.29000000000000004
22,5,0.325
22,6,0.16
22,8,0.29000000000000004
22,9,0.14500000000000002
22,10,0.375
22,11,0.16
22,12,0.81
22,13,0.875
22,14,0.875
22,15,0.665
22,17,0.405
22,19,0.44
22,20,0.16
22,21,0.14500000000000002
22,23,0.16
22,24,0.405
22,25,0.585
23,1,0.55
23,3,0.8
23,4,0.225
23,5,0.2
23,6,1.0
23,7,0.6
23,8,0.365
23,9,0.915
23,10,0.675
23,11,0.8
23,12,0.2
23,13,0.185
23,14,0.185
23,15,0.17
23,16,0.2
23,17,0.685
23,19,0.365
23,20,1.0
23,21,0.7350000000000001
23,22,0.16
23,24,0.855
23,25,0.55
24,1,0.62
24,3,0.685
24,4,0.195
24,5,0.345
24,6,0.855
24,7,0.515
24,8,0.46499999999999997
24,9,0.77
24,10,0.7849999999999999
24,11,0.685
24,12,0.515
24,13,0.46499999999999997
24,14,0.46499999999999997
24,15,0.43
24,16,0.17
24,17,0.86
24,19,0.62
24,20,0.855
24,21,0.62
24,22,0.405
24,23,0.855
24,25,0.77
25,1,0.67
25,3,0.365
25,4,0.21000000000000002
25,5,0.365
25,6,0.55
25,7,0.365
25,8,0.5
25,9,0.5
25,10,0.835
25,11,0.55
25,12,0.7350000000000001
25,13,0.67
25,14,0.67
25,15,0.62
25,16,0.185
25,17,0.77
25,19,0.67
25,20,0.55
25,21,0.5
25,22,0.585
25,23,0.55
25,24,0.77
